Trade_Date,Exchange,Sett Type,Scrip_Name,Order_Type,Qty,Mkt_Price,Mkt Value,Squp/Del,Brok_Amt,Net Amt,Product,Aggregated_Taxes
29-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,1,518.95,518.95,D,3.89,513.82,Cash,1.24
29-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,99,518.95,51376.05,D,385.32,50867.97,Cash,122.75999999999999
29-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,96,518.95,49819.2,D,373.64,49326.51,Cash,119.05
29-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,51,518.95,26466.45,D,198.5,26204.71,Cash,63.239999999999995
29-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,100,518.95,51895.0,D,389.21,51381.8,Cash,124.0
29-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,36,518.95,18682.2,D,140.12,18497.45,Cash,44.629999999999995
29-Dec-23,NSE,,UNIVERSAL CABLES LTD,S,14,518.95,7265.3,D,54.49,7193.45,Cash,17.36
04-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,3,525.05,1575.15,D,11.81,1559.6,Cash,3.74
04-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,1,525.0,525.0,D,3.94,519.82,Cash,1.24
04-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,1,524.7,524.7,D,3.94,519.52,Cash,1.24
04-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,5,524.7,2623.5,D,19.68,2597.55,Cash,6.2700000000000005
04-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,4,524.65,2098.6,D,15.74,2077.83,Cash,5.03
04-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,3,524.6,1573.8,D,11.8,1558.26,Cash,3.74
05-Jan-24,NSE,,JINDAL SAW LIMITED,S,118,454.7,53654.6,D,402.41,53123.79,Cash,128.4
05-Jan-24,NSE,,JINDAL SAW LIMITED,S,1,454.7,454.7,D,3.41,450.2,Cash,1.09
05-Jan-24,NSE,,JINDAL SAW LIMITED,S,15,454.7,6820.5,D,51.15,6753.03,Cash,16.319999999999997
05-Jan-24,NSE,,JINDAL SAW LIMITED,S,116,454.7,52745.2,D,395.59,52223.41,Cash,126.2
05-Jan-24,NSE,,JINDAL SAW LIMITED,S,118,458.0,54044.0,D,405.33,53509.73,Cash,128.94
05-Jan-24,NSE,,JINDAL SAW LIMITED,S,20,458.0,9160.0,D,68.7,9069.44,Cash,21.86
05-Jan-24,NSE,,JINDAL SAW LIMITED,S,112,458.0,51296.0,D,384.72,50788.91,Cash,122.37
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,45,525.35,23640.75,D,177.31,23406.95,Cash,56.49
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,6,525.35,3152.1,D,23.64,3120.93,Cash,7.529999999999999
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,49,525.35,25742.15,D,193.07,25487.55,Cash,61.529999999999994
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,1,525.85,525.85,D,3.94,520.66,Cash,1.25
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,6,525.65,3153.9,D,23.65,3122.72,Cash,7.529999999999999
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,1,525.65,525.65,D,3.94,520.46,Cash,1.25
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,1,525.6,525.6,D,3.94,520.41,Cash,1.25
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,35,525.55,18394.25,D,137.96,18212.34,Cash,43.95
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,3,525.5,1576.5,D,11.82,1560.93,Cash,3.7500000000000004
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,1,525.45,525.45,D,3.94,520.26,Cash,1.25
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,1,525.4,525.4,D,3.94,520.21,Cash,1.25
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,1,525.4,525.4,D,3.94,520.21,Cash,1.25
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,1,525.4,525.4,D,3.94,520.21,Cash,1.25
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,1,525.3,525.3,D,3.94,520.11,Cash,1.25
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,1,525.3,525.3,D,3.94,520.11,Cash,1.25
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,2,525.2,1050.4,D,7.88,1040.02,Cash,2.5
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,1,525.2,525.2,D,3.94,520.01,Cash,1.25
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,1,525.15,525.15,D,3.94,519.96,Cash,1.25
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,5,525.15,2625.75,D,19.69,2599.78,Cash,6.28
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,2,525.1,1050.2,D,7.88,1039.82,Cash,2.5
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,4,525.1,2100.4,D,15.75,2079.62,Cash,5.03
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,5,525.05,2625.25,D,19.69,2599.28,Cash,6.28
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,1,525.05,525.05,D,3.94,519.86,Cash,1.25
05-Jan-24,NSE,,UNIVERSAL CABLES LTD,S,26,525.05,13651.3,D,102.38,13516.31,Cash,32.61
08-Jan-24,NSE,,JINDAL SAW LIMITED,S,495,469.8,232551.0,D,1744.13,230251.19,Cash,555.6800000000001
08-Jan-24,NSE,,JINDAL SAW LIMITED,S,13,469.8,6107.4,D,45.81,6046.99,Cash,14.599999999999998
08-Jan-24,NSE,,JINDAL SAW LIMITED,S,100,469.8,46980.0,D,352.35,46515.39,Cash,112.25999999999999
08-Jan-24,NSE,,JINDAL SAW LIMITED,S,127,469.8,59664.6,D,447.48,59074.56,Cash,142.56
08-Jan-24,NSE,,JINDAL SAW LIMITED,S,15,469.8,7047.0,D,52.85,6977.3,Cash,16.849999999999998
10-Jan-24,NSE,,JINDAL SAW LIMITED,S,300,487.1,146130.0,D,1095.98,144684.87,Cash,349.15000000000003
10-Jan-24,NSE,,JINDAL SAW LIMITED,S,195,487.05,94974.75,D,712.31,94035.5,Cash,226.94
10-Jan-24,NSE,,JINDAL SAW LIMITED,S,200,487.0,97400.0,D,730.5,96436.73,Cash,232.76999999999998
10-Jan-24,NSE,,JINDAL SAW LIMITED,S,5,487.0,2435.0,D,18.26,2410.93,Cash,5.8100000000000005
10-Jan-24,NSE,,JINDAL SAW LIMITED,S,5,487.0,2435.0,D,18.26,2410.93,Cash,5.8100000000000005
10-Jan-24,NSE,,JINDAL SAW LIMITED,S,100,487.0,48700.0,D,365.25,48218.4,Cash,116.35
10-Jan-24,NSE,,JINDAL SAW LIMITED,S,2,486.95,973.9,D,7.3,964.28,Cash,2.3200000000000003
10-Jan-24,NSE,,JINDAL SAW LIMITED,S,100,486.75,48675.0,D,365.06,48193.61,Cash,116.33
10-Jan-24,NSE,,JINDAL SAW LIMITED,S,30,486.75,14602.5,D,109.52,14458.09,Cash,34.89
10-Jan-24,NSE,,JINDAL SAW LIMITED,S,30,486.6,14598.0,D,109.49,14453.64,Cash,34.870000000000005
10-Jan-24,NSE,,JINDAL SAW LIMITED,S,33,486.6,16057.8,D,120.43,15898.98,Cash,38.39
10-Jan-24,NSE,,INFIBEAM AVENUES LIMITED,B,1152,25.25,29088.0,D,218.16,-29379.68,Cash,73.52
10-Jan-24,NSE,,INFIBEAM AVENUES LIMITED,B,500,25.25,12625.0,D,94.69,-12751.6,Cash,31.910000000000004
10-Jan-24,NSE,,INFIBEAM AVENUES LIMITED,B,500,25.25,12625.0,D,94.69,-12751.6,Cash,31.910000000000004
10-Jan-24,NSE,,INFIBEAM AVENUES LIMITED,B,2848,25.25,71912.0,D,539.34,-72633.12,Cash,181.77999999999997
10-Jan-24,NSE,,INFIBEAM AVENUES LIMITED,B,1187,24.8,29437.6,D,220.78,-29733.33,Cash,74.95
10-Jan-24,NSE,,INFIBEAM AVENUES LIMITED,B,8813,24.8,218562.4,D,1639.22,-220757.98,Cash,556.36
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,64,128.65,8233.6,D,61.75,-8316.23,Cash,20.88
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,35,128.65,4502.75,D,33.77,-4547.93,Cash,11.41
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,6,128.65,771.9,D,5.79,-779.65,Cash,1.96
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,3,128.65,385.95,D,2.89,-389.81,Cash,0.97
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,12,128.65,1543.8,D,11.58,-1559.28,Cash,3.9000000000000004
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,14,128.65,1801.1,D,13.51,-1819.19,Cash,4.58
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,111,128.65,14280.15,D,107.1,-14423.44,Cash,36.19
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,14,128.65,1801.1,D,13.51,-1819.19,Cash,4.58
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,111,128.65,14280.15,D,107.1,-14423.44,Cash,36.19
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,14,128.65,1801.1,D,13.51,-1819.19,Cash,4.58
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,111,128.65,14280.15,D,107.1,-14423.44,Cash,36.19
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,10,128.65,1286.5,D,9.65,-1299.4,Cash,3.25
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,115,128.65,14794.75,D,110.96,-14943.22,Cash,37.51
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,147,128.65,18911.55,D,141.84,-19101.34,Cash,47.95
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,45,128.65,5789.25,D,43.42,-5847.37,Cash,14.7
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,7,128.65,900.55,D,6.75,-909.59,Cash,2.29
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,1,128.65,128.65,D,0.96,-129.94,Cash,0.32999999999999996
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,180,128.65,23157.0,D,173.68,-23389.38,Cash,58.7
11-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,B,1000,127.6,127600.0,D,957.0,-128881.57,Cash,324.57
18-Jan-24,NSE,,INFIBEAM AVENUES LIMITED,S,7606,26.5,201559.0,D,1511.69,199565.68,Cash,481.63
18-Jan-24,NSE,,INFIBEAM AVENUES LIMITED,S,4737,26.5,125530.5,D,941.48,124289.06,Cash,299.96
18-Jan-24,NSE,,INFIBEAM AVENUES LIMITED,S,2657,26.5,70410.5,D,528.08,69714.15,Cash,168.26999999999998
19-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,158,497.85,78660.3,D,589.95,-79450.03,Cash,199.78000000000003
19-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,36,497.85,17922.6,D,134.42,-18102.53,Cash,45.510000000000005
19-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,56,497.85,27879.6,D,209.1,-28159.5,Cash,70.8
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,10,504.5,5045.0,D,37.84,-5095.6,Cash,12.76
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,10,504.5,5045.0,D,37.84,-5095.6,Cash,12.76
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,11,504.6,5550.6,D,41.63,-5606.28,Cash,14.049999999999999
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,19,504.65,9588.35,D,71.91,-9684.49,Cash,24.23
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,2,504.7,1009.4,D,7.57,-1019.51,Cash,2.54
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,3,504.7,1514.1,D,11.36,-1529.28,Cash,3.82
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,2,504.7,1009.4,D,7.57,-1019.51,Cash,2.54
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,3,504.7,1514.1,D,11.36,-1529.28,Cash,3.82
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,2,504.7,1009.4,D,7.57,-1019.51,Cash,2.54
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,1,504.7,504.7,D,3.79,-509.77,Cash,1.28
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,5,504.7,2523.5,D,18.93,-2548.8,Cash,6.37
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,1,504.85,504.85,D,3.79,-509.92,Cash,1.28
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,1,504.85,504.85,D,3.79,-509.92,Cash,1.28
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,7,504.85,3533.95,D,26.5,-3569.38,Cash,8.93
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,3,504.9,1514.7,D,11.36,-1529.88,Cash,3.82
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,17,504.9,8583.3,D,64.37,-8669.37,Cash,21.700000000000003
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,3,504.9,1514.7,D,11.36,-1529.88,Cash,3.82
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,6,504.9,3029.4,D,22.72,-3059.76,Cash,7.64
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,3,504.9,1514.7,D,11.36,-1529.88,Cash,3.82
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,3,504.9,1514.7,D,11.36,-1529.88,Cash,3.82
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,1,504.9,504.9,D,3.79,-509.97,Cash,1.28
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,23,504.9,11612.7,D,87.1,-11729.14,Cash,29.340000000000003
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,70,504.95,35346.5,D,265.1,-35700.92,Cash,89.32
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,2,504.95,1009.9,D,7.57,-1020.01,Cash,2.54
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,6,504.95,3029.7,D,22.72,-3060.08,Cash,7.66
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,2,504.95,1009.9,D,7.57,-1020.01,Cash,2.54
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,1,504.95,504.95,D,3.79,-510.02,Cash,1.28
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,70,504.95,35346.5,D,265.1,-35700.92,Cash,89.32
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,2,504.95,1009.9,D,7.57,-1020.01,Cash,2.54
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,6,504.95,3029.7,D,22.72,-3060.08,Cash,7.66
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,2,504.95,1009.9,D,7.57,-1020.01,Cash,2.54
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,70,504.95,35346.5,D,265.1,-35700.92,Cash,89.32
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,2,504.95,1009.9,D,7.57,-1020.01,Cash,2.54
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,6,504.95,3029.7,D,22.72,-3060.08,Cash,7.66
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,2,504.95,1009.9,D,7.57,-1020.01,Cash,2.54
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,70,504.95,35346.5,D,265.1,-35700.92,Cash,89.32
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,2,504.95,1009.9,D,7.57,-1020.01,Cash,2.54
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,6,504.95,3029.7,D,22.72,-3060.08,Cash,7.66
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,2,504.95,1009.9,D,7.57,-1020.01,Cash,2.54
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,37,504.95,18683.15,D,140.12,-18870.47,Cash,47.2
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,2,504.95,1009.9,D,7.57,-1020.01,Cash,2.54
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,4,504.95,2019.8,D,15.15,-2040.05,Cash,5.1000000000000005
20-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,S,429,147.1,63105.9,D,473.29,62481.81,Cash,150.79999999999998
20-Jan-24,NSE,,ELECTROSTEEL CASTINGS LTD,S,1571,147.1,231094.1,D,1733.21,228808.68,Cash,552.21
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,500,500.1,250050.0,D,1875.38,-252559.67,Cash,634.29
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,256,491.0,125696.0,D,942.72,-126959.89,Cash,321.16999999999996
20-Jan-24,NSE,,JINDAL SAW LIMITED,B,244,491.0,119804.0,D,898.53,-121008.65,Cash,306.12
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,10,493.8,4938.0,D,37.04,-4987.56,Cash,12.52
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.95,493.95,D,3.7,-498.89,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,239,494.0,118066.0,D,885.5,-119251.31,Cash,299.81
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,3,493.8,1481.4,D,11.11,-1496.26,Cash,3.75
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,2,493.85,987.7,D,7.41,-997.62,Cash,2.5100000000000002
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.85,493.85,D,3.7,-498.79,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,9,493.85,4444.65,D,33.33,-4489.26,Cash,11.28
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,2,493.9,987.8,D,7.41,-997.72,Cash,2.5100000000000002
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.9,493.9,D,3.7,-498.84,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,2,493.9,987.8,D,7.41,-997.72,Cash,2.5100000000000002
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,2,493.9,987.8,D,7.41,-997.72,Cash,2.5100000000000002
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.9,493.9,D,3.7,-498.84,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,2,493.9,987.8,D,7.41,-997.72,Cash,2.5100000000000002
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.9,493.9,D,3.7,-498.84,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,2,493.9,987.8,D,7.41,-997.72,Cash,2.5100000000000002
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.9,493.9,D,3.7,-498.84,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,2,493.9,987.8,D,7.41,-997.72,Cash,2.5100000000000002
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.9,493.9,D,3.7,-498.84,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.9,493.9,D,3.7,-498.84,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.95,493.95,D,3.7,-498.89,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,16,494.0,7904.0,D,59.28,-7983.36,Cash,20.08
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.2,493.2,D,3.7,-498.14,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.2,493.2,D,3.7,-498.14,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,2,493.2,986.4,D,7.4,-996.31,Cash,2.5100000000000002
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.3,493.3,D,3.7,-498.24,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.35,493.35,D,3.7,-498.29,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.35,493.35,D,3.7,-498.29,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,4,493.35,1973.4,D,14.8,-1993.22,Cash,5.0200000000000005
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,7,493.4,3453.8,D,25.9,-3488.47,Cash,8.77
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,5,493.45,2467.25,D,18.5,-2492.03,Cash,6.279999999999999
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.45,493.45,D,3.7,-498.39,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,5,493.45,2467.25,D,18.5,-2492.03,Cash,6.279999999999999
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.45,493.45,D,3.7,-498.39,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,5,493.45,2467.25,D,18.5,-2492.03,Cash,6.279999999999999
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.45,493.45,D,3.7,-498.39,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,5,493.45,2467.25,D,18.5,-2492.03,Cash,6.279999999999999
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.45,493.45,D,3.7,-498.39,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,5,493.45,2467.25,D,18.5,-2492.03,Cash,6.279999999999999
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,493.45,493.45,D,3.7,-498.39,Cash,1.24
24-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,2,493.45,986.9,D,7.4,-996.81,Cash,2.5100000000000002
29-Jan-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.75,488.75,D,12.22,-503.75,Cash,2.7800000000000002
02-Feb-24,NSE,,JINDAL SAW LIMITED,B,100,493.55,49355.0,D,370.16,-49850.47,Cash,125.31
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,12,487.95,5855.4,D,43.92,-5914.2,Cash,14.88
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,10,488.0,4880.0,D,36.6,-4928.97,Cash,12.370000000000001
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,10,488.05,4880.5,D,36.6,-4929.47,Cash,12.370000000000001
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.2,488.2,D,3.66,-493.1,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.2,488.2,D,3.66,-493.1,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.2,488.2,D,3.66,-493.1,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.2,488.2,D,3.66,-493.1,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,3,488.2,1464.6,D,10.98,-1479.29,Cash,3.71
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.25,488.25,D,3.66,-493.15,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.25,488.25,D,3.66,-493.15,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.25,488.25,D,3.66,-493.15,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,3,488.25,1464.75,D,10.99,-1479.45,Cash,3.71
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,28,488.45,13676.6,D,102.57,-13813.88,Cash,34.71
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.5,488.5,D,3.66,-493.4,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,2,488.5,977.0,D,7.33,-986.81,Cash,2.48
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.5,488.5,D,3.66,-493.4,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,13,488.5,6350.5,D,47.63,-6414.27,Cash,16.14
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,2,488.55,977.1,D,7.33,-986.91,Cash,2.48
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.6,488.6,D,3.66,-493.5,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.6,488.6,D,3.66,-493.5,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.6,488.6,D,3.66,-493.5,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.6,488.6,D,3.66,-493.5,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.6,488.6,D,3.66,-493.5,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.6,488.6,D,3.66,-493.5,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.6,488.6,D,3.66,-493.5,Cash,1.24
05-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,488.6,488.6,D,3.66,-493.5,Cash,1.24
07-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,495.0,495.0,D,3.71,-499.96,Cash,1.25
07-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,1,495.0,495.0,D,3.71,-499.96,Cash,1.25
07-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,3,495.0,1485.0,D,11.14,-1499.9,Cash,3.76
07-Feb-24,NSE,,UNIVERSAL CABLES LTD,B,95,495.0,47025.0,D,352.69,-47497.11,Cash,119.42
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,1,514.5,514.5,D,3.86,509.41,Cash,1.23
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,1,514.35,514.35,D,3.86,509.26,Cash,1.23
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,40,514.35,20574.0,D,154.31,20370.54,Cash,49.150000000000006
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,1,514.35,514.35,D,3.86,509.26,Cash,1.23
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,1,514.35,514.35,D,3.86,509.26,Cash,1.23
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,21,514.35,10801.35,D,81.01,10694.55,Cash,25.790000000000003
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,2,514.35,1028.7,D,7.72,1018.54,Cash,2.44
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,1,514.35,514.35,D,3.86,509.26,Cash,1.23
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,40,514.35,20574.0,D,154.31,20370.54,Cash,49.150000000000006
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,21,514.35,10801.35,D,81.01,10694.55,Cash,25.790000000000003
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,1,514.35,514.35,D,3.86,509.26,Cash,1.23
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,40,514.35,20574.0,D,154.31,20370.54,Cash,49.150000000000006
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,13,514.35,6686.55,D,50.15,6620.43,Cash,15.969999999999999
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,1,514.35,514.35,D,3.86,509.26,Cash,1.23
07-Feb-24,NSE,,JINDAL SAW LIMITED,S,40,514.35,20574.0,D,154.31,20370.54,Cash,49.150000000000006
