Unnamed: 0,Symbol,Series,Open,High,Low,Close,PrevClose,TotalTradedQty,TotalTradedValue,TotalTrades,DeliverableQty,DeliveryPercentage,Date
756,GATECH,BE,1.25,1.3,1.25,1.25,1.3,300792,3.76,597,-,-,28-Mar-2024
757,GATECHDVR,BE,3.15,3.15,3.0,3.0,3.15,220238,6.69,475,-,-,28-Mar-2024
758,GATEWAY,EQ,101.45,104.0,99.0,100.25,100.55,724484,735.64,8994,337885,46.64,28-Mar-2024
759,GEECEE,EQ,256.2,261.95,253.0,255.55,255.45,5367,13.82,177,3103,57.82,28-Mar-2024
760,GEEKAYWIRE,EQ,97.75,98.55,92.0,93.25,96.25,99043,94.04,1410,68740,69.40,28-Mar-2024
761,GENCON,EQ,39.45,40.2,37.2,37.8,38.8,148360,57.09,2442,95330,64.26,28-Mar-2024
762,GENESYS,EQ,539.45,599.0,539.45,591.45,533.25,934863,5429.92,23406,409302,43.78,28-Mar-2024
763,GENSOL,EQ,917.95,934.95,876.8,881.25,911.3,261581,2338.22,10792,160698,61.43,28-Mar-2024
764,GENUSPAPER,EQ,18.05,19.15,18.05,18.6,18.0,1701702,318.8,4338,547160,32.15,28-Mar-2024
765,GENUSPOWER,EQ,235.7,242.65,228.0,230.3,234.5,955513,2245.19,9151,618646,64.74,28-Mar-2024
766,GEOJITFSL,EQ,64.9,66.85,63.6,64.2,64.45,674110,440.17,5324,376538,55.86,28-Mar-2024
767,GEPIL,EQ,263.45,273.15,263.45,265.55,263.2,211573,568.35,14217,86688,40.97,28-Mar-2024
768,GESHIP,EQ,1013.9,1016.5,987.0,1001.25,996.95,205189,2055.42,13004,105172,51.26,28-Mar-2024
769,GET&D,BE,825.0,868.0,805.05,848.25,829.85,51856,439.91,1858,-,-,28-Mar-2024
770,GFLLIMITED,EQ,69.8,72.0,67.15,67.8,68.9,238019,164.72,2219,159148,66.86,28-Mar-2024
771,GHCL,EQ,443.75,450.05,441.3,443.25,443.7,415932,1859.44,15732,298492,71.76,28-Mar-2024
772,GHCLTEXTIL,EQ,78.1,78.6,75.5,75.8,77.05,577324,439.07,2797,420890,72.90,28-Mar-2024
773,GICHSGFIN,EQ,205.0,207.7,200.5,201.4,202.35,368241,753.76,8747,203659,55.31,28-Mar-2024
774,GICL,SM,49.5,51.6,49.5,51.0,49.15,15000,7.59,5,15000,100.00,28-Mar-2024
775,GICRE,EQ,332.4,341.95,327.3,329.75,331.35,1494850,5006.17,27712,498579,33.35,28-Mar-2024
776,GILLANDERS,BE,72.45,73.9,70.0,71.15,72.4,56341,40.85,176,-,-,28-Mar-2024
777,GILLETTE,EQ,6554.0,6655.75,6497.0,6519.6,6553.2,5778,379.5,2948,2773,47.99,28-Mar-2024
778,GILT5YBEES,EQ,55.16,55.35,55.16,55.29,55.14,135384,74.82,451,92862,68.59,28-Mar-2024
779,GINNIFILA,EQ,30.9,31.45,30.05,30.3,30.25,125992,38.96,610,92477,73.40,28-Mar-2024
780,GIPCL,EQ,165.4,167.5,162.0,163.05,164.6,534666,882.31,9944,331367,61.98,28-Mar-2024
781,GIRIRAJ,ST,540.85,540.85,540.85,540.85,515.1,3500,18.93,6,3500,100.00,28-Mar-2024
782,GKWLIMITED,EQ,1338.55,1421.8,1315.0,1421.8,1354.1,3297,45.55,207,2201,66.76,28-Mar-2024
783,GLAND,EQ,1843.35,1851.0,1803.25,1845.25,1820.5,98202,1801.13,10948,58603,59.68,28-Mar-2024
784,GLAXO,EQ,1890.45,1962.35,1890.45,1946.6,1879.8,120032,2327.69,15045,67546,56.27,28-Mar-2024
785,GLENMARK,EQ,960.0,968.6,954.25,958.45,962.45,517943,4981.97,29340,232017,44.80,28-Mar-2024
786,GLFL,BE,8.6,9.0,8.2,8.35,8.6,51191,4.25,90,-,-,28-Mar-2024
787,GLOBAL,EQ,235.7,240.6,229.25,230.15,235.7,50806,119.03,2549,34993,68.88,28-Mar-2024
788,GLOBALPET,SM,105.0,105.0,103.0,103.5,105.0,6000,6.26,4,6000,100.00,28-Mar-2024
789,GLOBALVECT,BE,125.1,127.0,120.3,123.3,125.0,14175,17.8,81,-,-,28-Mar-2024
790,GLOBE,BE,3.7,3.7,3.7,3.7,3.75,33429,1.24,117,-,-,28-Mar-2024
791,GLOBUSSPR,EQ,673.0,698.4,661.3,665.5,673.85,547252,3755.6,19486,317238,57.97,28-Mar-2024
792,GLS,EQ,774.4,785.1,761.3,776.65,770.55,90249,697.03,5259,60565,67.11,28-Mar-2024
793,GMBREW,EQ,644.95,649.4,630.1,634.0,640.15,37215,236.82,3040,22798,61.26,28-Mar-2024
794,GMDCLTD,EQ,353.5,358.9,342.1,343.95,347.2,1618577,5667.36,21428,779168,48.14,28-Mar-2024
795,GMMPFAUDLR,EQ,1217.65,1256.95,1217.65,1235.9,1214.3,250421,3109.67,15166,153656,61.36,28-Mar-2024
796,GMRINFRA,EQ,80.9,82.25,80.25,81.6,79.8,24357737,19818.85,51533,10219498,41.96,28-Mar-2024
797,GMRP&UI,EQ,45.0,45.75,42.25,42.85,44.0,7479469,3233.82,8859,6129081,81.95,28-Mar-2024
798,GNA,EQ,387.7,393.45,376.0,380.5,387.7,109961,425.02,6189,77147,70.16,28-Mar-2024
799,GNFC,EQ,636.0,636.05,623.35,625.1,629.95,612078,3843.71,19404,307878,50.30,28-Mar-2024
800,GOACARBON,EQ,752.0,757.15,735.0,737.95,741.35,29585,221.35,2402,17143,57.94,28-Mar-2024
801,GOCLCORP,EQ,453.0,454.6,407.55,454.6,378.85,2505304,10807.77,56301,691240,27.59,28-Mar-2024
802,GOCOLORS,EQ,1134.7,1246.9,1126.0,1205.2,1137.85,177783,2102.75,15509,121718,68.46,28-Mar-2024
803,GODFRYPHLP,EQ,3099.0,3139.0,3060.0,3089.2,3080.7,84852,2630.76,11197,17331,20.42,28-Mar-2024
804,GODHA,BE,0.65,0.7,0.65,0.65,0.65,3886194,25.54,682,-,-,28-Mar-2024
805,GODREJAGRO,EQ,487.2,496.9,484.7,487.0,484.85,573301,2795.54,13499,507491,88.52,28-Mar-2024
806,GODREJCP,EQ,1235.95,1259.5,1220.25,1251.8,1235.05,1334466,16612.32,45967,963400,72.19,28-Mar-2024
807,GODREJIND,EQ,772.9,786.65,755.5,782.45,772.5,70807,547.57,8345,31209,44.08,28-Mar-2024
808,GODREJPROP,EQ,2277.1,2315.0,2248.4,2300.1,2277.0,428232,9821.56,37761,182121,42.53,28-Mar-2024
809,GOENKA,BZ,0.85,0.85,0.8,0.8,0.8,170797,1.42,100,-,-,28-Mar-2024
810,GOKEX,EQ,719.85,726.95,700.0,705.9,719.9,230797,1652.44,22304,138934,60.20,28-Mar-2024
811,GOKUL,BE,35.1,36.85,33.9,34.55,35.1,412775,146.16,630,-,-,28-Mar-2024
812,GOKULAGRO,EQ,110.6,111.85,108.5,109.15,110.2,120558,133.08,2384,72168,59.86,28-Mar-2024
813,GOLDBEES,EQ,57.9,57.9,56.22,56.61,56.22,5581816,3157.21,24090,4207121,75.37,28-Mar-2024
814,GOLDCASE,EQ,10.9,10.9,10.68,10.74,10.67,198303,21.29,518,170229,85.84,28-Mar-2024
815,GOLDENTOBC,BZ,39.25,39.4,37.3,37.55,39.25,19269,7.3,246,-,-,28-Mar-2024
816,GOLDETF,EQ,66.47,67.0,65.51,66.24,65.79,39526,26.21,614,27201,68.82,28-Mar-2024
817,GOLDETFADD,EQ,67.26,67.26,66.0,66.43,65.94,420619,279.46,104,418642,99.53,28-Mar-2024
818,GOLDIAM,EQ,171.0,176.15,170.15,170.9,169.85,286427,496.62,2952,148189,51.74,28-Mar-2024
819,GOLDIETF,EQ,57.82,58.43,57.82,58.41,57.81,1236110,721.08,2813,1079339,87.32,28-Mar-2024
820,GOLDSHARE,EQ,56.7,56.95,56.5,56.8,56.5,98836,56.14,465,87560,88.59,28-Mar-2024
821,GOLDSTAR,SM,14.5,14.5,13.6,14.0,14.35,202500,28.45,9,191250,94.44,28-Mar-2024
822,GOLDTECH,EQ,134.5,134.5,125.5,126.35,130.2,12174,15.8,689,7048,57.89,28-Mar-2024
823,GOODLUCK,EQ,840.0,890.0,840.0,874.8,835.7,146499,1268.58,6105,92383,63.06,28-Mar-2024
824,GOPAL,EQ,359.45,362.0,355.35,357.8,358.8,175050,626.7,4003,131600,75.18,28-Mar-2024
825,GOYALALUM,BE,8.9,8.95,8.3,8.5,8.65,169950,14.63,657,-,-,28-Mar-2024
826,GOYALSALT,SM,142.0,183.75,142.0,160.5,158.2,42000,68.72,14,33000,78.57,28-Mar-2024
827,GPIL,EQ,744.0,774.45,731.05,757.3,732.7,958738,7283.42,45545,347413,36.24,28-Mar-2024
828,GPPL,EQ,217.5,221.5,207.0,212.55,217.45,7303255,15853.9,50961,2223634,30.45,28-Mar-2024
829,GPTHEALTH,EQ,178.35,179.5,170.8,176.3,177.25,642640,1123.37,9609,326594,50.82,28-Mar-2024
830,GPTINFRA,EQ,153.75,160.2,153.75,156.3,153.65,60029,94.76,3820,28858,48.07,28-Mar-2024
831,GRANULES,EQ,430.0,434.3,425.8,430.15,430.05,601311,2592.25,13049,274827,45.70,28-Mar-2024
832,GRAPHISAD,SM,41.0,41.8,37.6,38.05,40.1,120000,46.7,100,97200,81.00,28-Mar-2024
833,GRAPHITE,EQ,607.0,614.0,601.0,603.55,606.0,553814,3367.62,13663,223744,40.40,28-Mar-2024
834,GRASIM,EQ,2210.0,2309.2,2210.0,2287.3,2207.35,1786120,40641.67,105008,721532,40.40,28-Mar-2024
835,GRASIMPP,E1,950.0,1048.7,950.0,1024.9,980.75,27828,281.64,1338,22375,80.40,28-Mar-2024
836,GRAVITA,EQ,993.0,1009.6,983.2,998.75,992.55,178171,1774.42,12301,58371,32.76,28-Mar-2024
837,GRCL,SM,235.25,238.1,235.25,238.1,233.25,4000,9.47,2,4000,100.00,28-Mar-2024
838,GREAVESCOT,EQ,126.3,128.2,125.65,126.6,124.8,1685702,2138.43,10034,1082033,64.19,28-Mar-2024
839,GREENCHEF,SM,71.25,71.65,68.2,69.0,69.55,90400,63.43,97,70400,77.88,28-Mar-2024
840,GREENLAM,EQ,505.0,510.0,500.1,505.55,503.25,32556,164.42,3855,13265,40.75,28-Mar-2024
841,GREENPANEL,EQ,316.2,318.0,312.05,314.75,313.4,344832,1087.1,13269,223360,64.77,28-Mar-2024
842,GREENPLY,EQ,232.2,233.5,229.0,231.2,231.0,181784,421.13,6784,102854,56.58,28-Mar-2024
843,GREENPOWER,BE,19.6,20.1,18.5,18.7,19.45,5035960,961.38,12763,-,-,28-Mar-2024
844,GRINDWELL,EQ,1930.0,1938.95,1888.8,1900.95,1930.4,48771,929.13,5632,33509,68.71,28-Mar-2024
845,GRINFRA,EQ,1274.85,1320.0,1265.95,1308.2,1272.3,104121,1361.43,5466,68114,65.42,28-Mar-2024
846,GRMOVER,EQ,122.95,124.5,118.0,118.65,121.95,188012,227.03,2859,116651,62.04,28-Mar-2024
847,GROBTEA,EQ,887.6,898.0,874.9,879.8,884.15,287,2.54,100,236,82.23,28-Mar-2024
848,GRPLTD,EQ,6500.45,6576.8,6490.0,6514.85,6524.2,477,31.1,123,409,85.74,28-Mar-2024
849,GRSE,EQ,782.0,788.85,762.15,764.7,776.9,471323,3626.97,15086,311257,66.04,28-Mar-2024
850,GRWRHITECH,EQ,1782.25,1800.65,1731.0,1748.5,1795.0,39531,693.82,6260,26303,66.54,28-Mar-2024
851,GSEC10IETF,EQ,228.25,228.35,228.25,228.35,227.7,208,0.47,4,208,100.00,28-Mar-2024
852,GSEC10YEAR,EQ,25.84,26.6,25.17,26.51,25.84,5532,1.46,51,4730,85.50,28-Mar-2024
853,GSEC5IETF,EQ,55.45,55.45,55.0,55.0,55.11,1585,0.87,11,1585,100.00,28-Mar-2024
854,GSFC,EQ,199.8,202.25,195.0,195.65,197.15,3550527,7050.65,26901,1940358,54.65,28-Mar-2024
855,GSLSU,EQ,226.0,233.1,226.0,230.75,222.0,139779,324.32,850,97028,69.42,28-Mar-2024
856,GSPL,EQ,352.85,358.0,349.1,356.5,352.85,2141195,7533.79,25030,1803265,84.22,28-Mar-2024
857,GSS,BE,130.6,130.6,123.0,126.25,127.8,60856,76.91,296,-,-,28-Mar-2024
858,GSTL,SM,41.0,41.9,39.55,39.6,40.25,88000,35.55,56,83000,94.32,28-Mar-2024
859,GTECJAINX,BE,75.0,76.5,72.2,72.45,76.0,456,0.33,11,-,-,28-Mar-2024
860,GTL,BE,9.7,9.7,9.25,9.35,9.7,810257,76.59,1829,-,-,28-Mar-2024
861,GTLINFRA,EQ,1.6,1.65,1.55,1.6,1.6,117544261,1906.63,17676,60112679,51.14,28-Mar-2024
862,GTPL,EQ,169.0,173.5,164.85,166.5,168.6,68188,115.24,2784,30724,45.06,28-Mar-2024
863,GUFICBIO,EQ,286.75,289.05,281.0,282.5,285.3,85594,244.14,3730,55997,65.42,28-Mar-2024
864,GUJALKALI,EQ,681.8,690.7,664.05,673.45,675.85,82562,561.54,6770,43403,52.57,28-Mar-2024
865,GUJAPOLLO,BE,216.0,226.3,214.25,216.6,215.85,17499,38.59,285,-,-,28-Mar-2024
866,GUJGASLTD,EQ,545.0,547.0,538.3,544.25,541.75,698329,3795.35,19086,324977,46.54,28-Mar-2024
867,GUJRAFFIA,BE,42.8,42.8,42.8,42.8,43.65,1418,0.61,17,-,-,28-Mar-2024
868,GULFOILLUB,EQ,963.05,968.75,933.05,937.9,963.6,74031,702.05,9661,37244,50.31,28-Mar-2024
869,GULFPETRO,EQ,61.5,62.4,59.7,60.35,61.0,251781,153.71,2215,172724,68.60,28-Mar-2024
870,GULPOLY,EQ,162.0,168.6,161.0,162.15,162.25,279464,460.59,8362,172498,61.72,28-Mar-2024
871,GVKPIL,EQ,9.35,9.75,9.35,9.75,9.3,3590723,348.93,2239,2688070,74.86,28-Mar-2024
872,GVPTECH,EQ,11.1,11.1,10.75,10.75,10.95,58675,6.33,289,47588,81.10,28-Mar-2024
873,HAL,EQ,3291.0,3345.0,3272.0,3327.0,3281.05,1385868,45835.84,77013,633586,45.72,28-Mar-2024
874,HAPPSTMNDS,EQ,755.9,763.75,741.0,744.4,752.0,777795,5858.69,40688,466451,59.97,28-Mar-2024
875,HAPPYFORGE,EQ,890.1,898.8,870.05,889.8,887.35,177515,1564.79,10103,130240,73.37,28-Mar-2024
876,HARDWYN,EQ,34.05,35.1,32.9,33.25,33.75,495388,169.33,2843,258227,52.13,28-Mar-2024
877,HARIOMPIPE,EQ,458.05,464.65,450.0,453.2,457.8,104692,477.0,8118,63734,60.88,28-Mar-2024
878,HARRMALAYA,EQ,162.4,169.7,162.4,164.9,162.4,37268,61.91,833,26054,69.91,28-Mar-2024
879,HARSHA,EQ,368.4,417.0,368.4,401.1,366.5,541666,2185.36,32544,168594,31.13,28-Mar-2024
880,HATHWAY,EQ,19.9,20.2,19.5,19.6,19.8,6715698,1332.33,9734,2879614,42.88,28-Mar-2024
881,HATSUN,EQ,1041.0,1055.95,1005.1,1011.5,1033.75,45847,471.32,4386,30010,65.46,28-Mar-2024
882,HAVELLS,EQ,1488.4,1525.0,1480.6,1515.0,1488.4,924279,13932.82,42132,458700,49.63,28-Mar-2024
883,HAVISHA,BE,2.3,2.35,2.15,2.25,2.25,18543,0.41,121,-,-,28-Mar-2024
884,HBLPOWER,EQ,467.0,467.95,451.0,454.0,461.4,709828,3263.54,22530,364464,51.35,28-Mar-2024
885,HBSL,BE,81.1,84.9,81.1,82.45,82.85,1537,1.26,56,-,-,28-Mar-2024
886,HCC,EQ,31.75,32.55,31.5,31.6,31.5,10948234,3495.63,13952,7265801,66.37,28-Mar-2024
887,HCC-RE,BE,9.2,9.8,9.05,9.35,9.2,3403373,323.23,12359,-,-,28-Mar-2024
888,HCG,EQ,339.0,339.95,333.0,337.85,337.3,141660,476.35,8076,91103,64.31,28-Mar-2024
889,HCL-INSYS,EQ,17.75,18.2,16.7,16.9,17.5,931760,161.04,5044,660920,70.93,28-Mar-2024
890,HCLTECH,EQ,1549.0,1561.05,1531.0,1543.55,1546.2,5301493,81830.48,202835,3260127,61.49,28-Mar-2024
891,HDFCAMC,EQ,3799.95,3809.75,3744.15,3754.1,3795.55,331246,12482.15,36182,204194,61.64,28-Mar-2024
892,HDFCBANK,EQ,1440.7,1460.5,1440.7,1447.9,1440.7,27796071,403486.58,370836,16828698,60.54,28-Mar-2024
893,HDFCBSE500,EQ,32.77,32.77,32.11,32.41,32.36,15827,5.12,261,8720,55.10,28-Mar-2024
894,HDFCGOLD,EQ,57.95,58.43,57.95,58.31,58.27,1166023,679.9,1443,1118606,95.93,28-Mar-2024
895,HDFCGROWTH,EQ,112.38,113.0,110.0,111.5,110.24,2585,2.88,90,1596,61.74,28-Mar-2024
896,HDFCLIFE,EQ,626.35,638.75,626.35,633.35,626.35,6878964,43534.72,126548,4195108,60.98,28-Mar-2024
897,HDFCLIQUID,EQ,1000.0,1000.01,999.99,1000.0,999.99,532,5.32,6,328,61.65,28-Mar-2024
898,HDFCLOWVOL,EQ,18.01,18.4,17.77,18.3,18.13,15475,2.83,156,9935,64.20,28-Mar-2024
899,HDFCMID150,EQ,17.76,18.1,17.6,17.77,17.76,140294,24.98,962,104831,74.72,28-Mar-2024
900,HDFCMOMENT,EQ,30.89,31.05,30.3,30.8,30.58,88300,27.18,572,67886,76.88,28-Mar-2024
901,HDFCNEXT50,EQ,60.56,61.46,60.56,61.08,60.56,8239,5.03,144,5617,68.18,28-Mar-2024
902,HDFCNIF100,EQ,22.93,24.8,22.93,23.4,22.93,73394,17.16,261,57098,77.80,28-Mar-2024
903,HDFCNIFBAN,EQ,47.01,48.0,47.01,47.7,47.43,47269,22.63,123,42970,90.91,28-Mar-2024
904,HDFCNIFIT,EQ,35.51,38.0,35.49,35.66,35.41,71012,25.35,321,64877,91.36,28-Mar-2024
905,HDFCNIFTY,EQ,243.99,246.59,242.62,244.43,243.0,200018,489.13,453,99942,49.97,28-Mar-2024
906,HDFCPSUBK,EQ,68.13,70.5,68.13,69.99,68.33,11740,8.21,101,9678,82.44,28-Mar-2024
907,HDFCPVTBAN,EQ,23.74,25.1,23.62,23.91,23.61,130843,31.27,143,124307,95.00,28-Mar-2024
908,HDFCQUAL,EQ,51.78,52.53,51.2,52.52,51.21,3581,1.84,51,2956,82.55,28-Mar-2024
909,HDFCSENSEX,EQ,82.75,82.75,80.39,80.96,80.36,17935,14.56,303,13595,75.80,28-Mar-2024
910,HDFCSILVER,EQ,72.68,72.84,72.26,72.42,72.35,72244,52.37,609,50797,70.31,28-Mar-2024
911,HDFCSML250,EQ,144.5,145.0,143.6,144.11,143.6,323644,467.42,3473,248867,76.90,28-Mar-2024
912,HDFCVALUE,EQ,124.49,125.97,123.93,125.05,123.38,14320,17.92,153,12689,88.61,28-Mar-2024
913,HEADSUP,EQ,12.85,15.45,12.5,14.35,12.9,1065582,156.83,3241,209147,19.63,28-Mar-2024
914,HEALTHADD,EQ,120.0,121.31,119.54,120.47,119.34,999,1.2,17,986,98.70,28-Mar-2024
915,HEALTHIETF,EQ,124.6,124.6,119.6,122.36,120.99,49234,60.23,290,41132,83.54,28-Mar-2024
916,HEALTHY,EQ,12.16,12.34,12.0,12.24,12.16,265238,32.5,1113,217481,81.99,28-Mar-2024
917,HECPROJECT,EQ,67.05,68.65,66.7,68.05,69.3,4687,3.17,66,3818,81.46,28-Mar-2024
918,HEG,EQ,1849.0,1877.0,1835.6,1844.05,1842.25,203797,3780.72,15415,55209,27.09,28-Mar-2024
919,HEIDELBERG,EQ,196.0,200.3,195.7,196.45,195.35,141449,279.76,5153,82735,58.49,28-Mar-2024
920,HEMIPROP,EQ,202.85,204.8,198.1,199.95,200.15,601203,1216.04,9498,295274,49.11,28-Mar-2024
921,HERANBA,EQ,293.0,297.1,282.55,283.65,291.45,214714,620.01,8151,141798,66.04,28-Mar-2024
922,HERCULES,EQ,557.1,560.95,533.4,538.95,548.85,64492,352.93,4724,28642,44.41,28-Mar-2024
923,HERITGFOOD,EQ,335.2,339.9,332.1,337.85,335.2,214574,724.09,8240,104959,48.92,28-Mar-2024
924,HEROMOTOCO,EQ,4604.0,4750.0,4583.2,4722.3,4572.55,1086607,50961.55,116294,509965,46.93,28-Mar-2024
925,HESTERBIO,EQ,1375.75,1434.0,1338.05,1394.45,1372.3,20339,278.51,2469,14174,69.69,28-Mar-2024
926,HEUBACHIND,EQ,429.5,447.45,429.0,436.4,427.35,136969,602.09,7815,97202,70.97,28-Mar-2024
927,HEXATRADEX,EQ,149.1,151.5,148.8,150.8,147.7,5112,7.67,253,3833,74.98,28-Mar-2024
928,HFCL,EQ,93.35,94.35,91.35,91.8,92.95,10339390,9632.46,29149,3747675,36.25,28-Mar-2024
929,HGINFRA,EQ,909.35,923.9,905.05,908.9,907.55,71196,651.32,6400,38981,54.75,28-Mar-2024
930,HGS,EQ,730.0,759.0,728.35,738.6,728.15,125007,930.29,10885,58427,46.74,28-Mar-2024
931,HIGREEN,SM,172.0,172.0,160.0,163.4,167.0,88000,143.23,54,64000,72.73,28-Mar-2024
932,HIKAL,EQ,269.0,272.1,262.4,265.05,266.15,260008,689.46,8743,166473,64.03,28-Mar-2024
933,HIL,EQ,2632.7,2671.0,2600.0,2604.75,2593.8,15249,399.5,2591,9998,65.56,28-Mar-2024
934,HILTON,EQ,101.75,104.9,99.25,102.0,102.2,390936,401.39,2434,193171,49.41,28-Mar-2024
935,HIMATSEIDE,EQ,121.4,124.35,121.4,122.2,121.3,532447,652.39,5877,345634,64.91,28-Mar-2024
936,HINDALCO,EQ,561.0,566.65,555.3,560.25,557.65,8326754,46598.47,120721,4402168,52.87,28-Mar-2024
937,HINDALCO,T0,563.0,563.0,557.05,560.25,557.65,2,0.01,2,2,100.00,28-Mar-2024
938,HINDCOMPOS,EQ,404.95,406.0,388.0,389.2,389.05,12685,49.95,1003,6773,53.39,28-Mar-2024
939,HINDCON,BE,52.05,52.05,51.0,52.05,49.6,120176,62.53,772,-,-,28-Mar-2024
940,HINDCOPPER,EQ,287.0,290.45,273.3,278.05,285.0,14832318,41986.95,73665,6153385,41.49,28-Mar-2024
941,HINDMOTORS,EQ,16.5,16.9,16.35,16.6,16.2,1034018,171.97,2970,690422,66.77,28-Mar-2024
942,HINDOILEXP,EQ,175.6,183.95,175.6,177.7,173.8,1366284,2448.82,21120,683260,50.01,28-Mar-2024
943,HINDPETRO,EQ,475.05,479.35,470.1,475.65,471.1,4811142,22867.42,64372,2439434,50.70,28-Mar-2024
944,HINDUNILVR,EQ,2245.0,2287.9,2240.1,2264.35,2239.7,3186360,72207.53,144465,1774008,55.68,28-Mar-2024
945,HINDWAREAP,EQ,371.15,381.15,369.3,376.7,372.25,124069,465.4,9150,71477,57.61,28-Mar-2024
946,HINDZINC,EQ,293.7,296.15,290.1,292.3,293.7,452622,1329.7,12799,320208,70.75,28-Mar-2024
947,HIRECT,EQ,618.95,621.95,599.7,603.75,604.2,17472,106.71,972,11110,63.59,28-Mar-2024
948,HISARMETAL,EQ,178.0,181.0,172.2,173.75,174.25,25616,45.08,361,20100,78.47,28-Mar-2024
949,HITECH,EQ,137.0,142.95,131.8,139.75,129.05,3832215,5321.41,29748,1344336,35.08,28-Mar-2024
950,HITECHCORP,EQ,197.0,203.8,194.1,198.4,194.15,21878,43.68,854,14877,68.00,28-Mar-2024
951,HITECHGEAR,EQ,740.0,783.15,733.05,769.45,748.85,144220,1111.13,6951,43659,30.27,28-Mar-2024
952,HLEGLAS,EQ,419.45,425.5,404.95,408.3,414.4,179642,744.12,13445,92191,51.32,28-Mar-2024
953,HLVLTD,EQ,23.85,26.05,23.8,26.05,23.7,2256251,570.15,5047,1579397,70.00,28-Mar-2024
954,HMAAGRO,EQ,50.2,51.6,50.2,51.05,50.25,834232,425.31,3464,596923,71.55,28-Mar-2024
955,HMT,BZ,45.3,45.7,43.1,43.25,45.35,31615,13.93,254,-,-,28-Mar-2024
956,HMVL,EQ,110.85,116.5,105.35,107.4,112.9,395252,438.74,5481,159690,40.40,28-Mar-2024
957,HNDFDS,EQ,468.5,476.45,468.5,472.5,468.45,105134,497.74,7389,67215,63.93,28-Mar-2024
958,HNGSNGBEES,EQ,242.55,250.4,242.3,246.11,242.54,112330,275.99,1644,88313,78.62,28-Mar-2024
959,HOLMARC,SM,82.3,86.5,80.2,80.6,82.3,48000,39.68,16,33000,68.75,28-Mar-2024
960,HOMEFIRST,EQ,922.0,922.0,879.1,897.8,915.55,373031,3325.52,35039,242130,64.91,28-Mar-2024
961,HOMESFY,SM,490.0,490.0,450.0,450.0,440.0,900,4.22,3,900,100.00,28-Mar-2024
962,HONASA,EQ,396.0,404.95,388.05,402.4,395.7,418719,1668.35,17458,293243,70.03,28-Mar-2024
963,HONAUT,EQ,37844.85,38948.95,37674.05,38687.25,37840.5,3448,1325.44,1717,2011,58.32,28-Mar-2024
964,HONDAPOWER,EQ,2183.55,2258.95,2176.55,2212.85,2183.5,8286,184.24,1689,4826,58.24,28-Mar-2024
965,HOVS,EQ,57.8,59.5,56.2,57.5,57.1,41972,24.32,330,31043,73.96,28-Mar-2024
966,HPAL,EQ,95.8,97.7,95.05,95.45,94.35,287952,276.88,3224,178536,62.00,28-Mar-2024
967,HPIL,BE,136.5,141.0,133.0,133.65,140.0,2870,3.83,52,-,-,28-Mar-2024
968,HPL,EQ,326.0,331.0,313.55,316.5,326.0,290081,930.96,6699,176264,60.76,28-Mar-2024
969,HRHNEXT,SM,30.0,30.0,28.5,28.5,29.8,72000,21.04,24,60000,83.33,28-Mar-2024
970,HSCL,BE,308.0,313.0,300.05,302.3,308.25,425761,1300.0,6224,-,-,28-Mar-2024
971,HTMEDIA,EQ,27.0,27.55,26.35,26.45,26.6,420900,113.36,2077,232289,55.19,28-Mar-2024
972,HUBTOWN,BE,134.3,137.7,129.1,131.5,134.3,88856,116.78,266,-,-,28-Mar-2024
973,HUDCO,EQ,188.5,193.55,186.3,187.25,186.95,9626885,18311.27,43989,3335925,34.65,28-Mar-2024
974,HUDCO,N2,1082.0,1082.46,1075.0,1081.58,1080.0,8605,92.72,45,5000,58.11,28-Mar-2024
975,HUDCO,N5,1076.0,1076.1,1076.0,1076.1,1078.7,1445,15.55,3,1445,100.00,28-Mar-2024
976,HUDCO,N7,1050.0,1068.99,1050.0,1067.99,1054.25,42,0.45,5,42,100.00,28-Mar-2024
977,HUDCO,N8,1137.0,1137.0,1130.0,1130.0,1140.0,880,9.96,14,880,100.00,28-Mar-2024
978,HUDCO,ND,1175.0,1175.0,1165.0,1165.0,1170.0,218,2.55,4,218,100.00,28-Mar-2024
979,HUDCO,NE,1285.0,1309.99,1285.0,1301.0,1304.0,159,2.07,8,141,88.68,28-Mar-2024
980,HUHTAMAKI,EQ,307.6,308.5,296.1,299.15,304.7,115884,351.72,4631,75476,65.13,28-Mar-2024
981,HYBRIDFIN,BE,8.3,8.75,8.3,8.75,8.35,12813,1.1,34,-,-,28-Mar-2024
982,IBLFL,SM,45.55,54.0,45.55,52.0,47.85,78000,39.29,38,74000,94.87,28-Mar-2024
983,IBREALEST,EQ,115.35,119.1,115.2,115.95,114.75,16603082,19417.32,44997,5011406,30.18,28-Mar-2024
984,IBUCCREDIT,NB,975.0,975.0,975.0,975.0,935.0,15,0.15,1,15,100.00,28-Mar-2024
985,IBUCCREDIT,NH,900.0,900.0,900.0,900.0,1091.0,10,0.09,1,10,100.00,28-Mar-2024
986,IBUCCREDIT,NM,930.0,930.0,930.0,930.0,930.0,20,0.19,2,20,100.00,28-Mar-2024
987,IBULHSGFIN,AC,979.9,979.9,979.9,979.9,941.0,25,0.24,1,25,100.00,28-Mar-2024
988,IBULHSGFIN,AH,720.0,720.0,720.0,720.0,720.0,2,0.01,1,2,100.00,28-Mar-2024
